root_id,flow,super_class,class,sub_class,cell_type,hemibrain_type,hemilineage,side,nerve
720575940626482521,intrinsic,central,,,,LHAD1d2,LHl2_dorsal,right,
720575940624430060,intrinsic,central,,,CB1079,,EBa1,right,
720575940612668834,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp2,right,
720575940627497384,intrinsic,central,,,,PVLP007,VLPd&p1_dorsal,left,
720575940635789925,intrinsic,central,,,CB2876,,SLPpm3,right,
720575940639092201,intrinsic,central,,,,"LAL191,LAL192",putative_primary,right,
720575940607233987,intrinsic,central,,,,SMP410,DM4_dorsal,right,
720575940631631929,intrinsic,central,,,,SMP239,,right,
720575940638962008,intrinsic,central,,,,SMP103,SMPad1,right,
720575940635229335,intrinsic,central,,,,LHPV6m1,putative_primary,right,
720575940633825561,intrinsic,central,,,,CRE070,CREl1,left,
720575940618782680,intrinsic,central,,,CB2369,,SMPad3,right,
720575940622516232,intrinsic,central,,,,"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",SMPpv2_dorsal,right,
720575940619290465,intrinsic,central,,,,CL159,DM4_dorsal,left,
720575940611672746,intrinsic,central,,,CB1008,,FLAa3,right,
720575940624169255,intrinsic,central,,,,SMP031,LHl2_dorsal,right,
720575940627926215,intrinsic,central,,,,SIP065,SIPp1,left,
720575940610647416,intrinsic,central,MBON,,,MBON10,EBa1,right,
720575940628757110,intrinsic,central,,,CB1403,,DM3_dorso_lateral,right,
720575940629860395,intrinsic,central,CX,columnar,,"FS1A,FS1B",DM3_CX_d2,left,
720575940632791879,intrinsic,central,,,CB2147,,AOTUv4_dorsal,right,
720575940628392970,intrinsic,central,,,CB2451,,SMPp&v1_posterior,right,
720575940614340202,intrinsic,central,,,CB1529,,SMPpd1,right,
720575940615010454,intrinsic,central,,,CB2317,,SMPad1,left,
720575940623791799,intrinsic,central,,,CB2945,,SLPad1_posterior,right,
720575940638163940,intrinsic,central,DAN,,,PAM10,CREa1_dorsal,right,
720575940632250285,intrinsic,central,,,,SLP340,SLPpl3,right,
720575940614331619,intrinsic,central,,,,SLP101,SIPa1_ventral,right,
720575940619899668,intrinsic,central,,,SMP510b,SMP510,DM3_dorso_medial,left,
720575940609677636,intrinsic,central,,,CB1278,,DM2_central,right,
720575940623171315,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM3_CX_d2,left,
720575940631603256,intrinsic,central,,,CRE103a,CRE103,VLPl&p1_posterior,right,
720575940612138792,intrinsic,central,,,,CL176,SMPp&v1_posterior,right,
720575940608174894,intrinsic,central,,,CB1949,,DM2_central,right,
720575940628887887,intrinsic,central,Kenyon_Cell,,,KCg-m,MBp3,right,
720575940659311489,intrinsic,central,,,,SIP076,DM6_dorso_lateral,left,
720575940629403991,intrinsic,central,,,,SMP506,DM4_dorsal,right,
720575940628533356,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp3,right,
720575940632417554,intrinsic,central,LHCENT,,,LHCENT10,putative_primary,right,
720575940630316619,intrinsic,central,CX,columnar,,"FS1A,FS1B",DM2_CX_d1,right,
720575940622398728,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940622495092,intrinsic,central,DAN,,,PAM01,CREa1_dorsal,right,
720575940617624866,intrinsic,central,,,CL160b,CL160,CLp1,right,
720575940615770229,intrinsic,central,,,CB0313,,SMPad3,left,
720575940644948771,intrinsic,central,,,CB0015,,FLAa3,right,
720575940625323962,intrinsic,central,,,CB1967,,SMPad3,left,
720575940607874761,intrinsic,central,,,,SIP019,putative_primary,left,
720575940620203764,intrinsic,central,,,CB1096,,LB5,left,
720575940603045804,intrinsic,central,Kenyon_Cell,,,KCg-d,MBp1,right,
720575940617786525,intrinsic,central,,,,SMP568,VLPl&p1_posterior,right,
720575940638776227,intrinsic,central,,,CB2131,,VLPl&p1_posterior,right,
720575940618005531,intrinsic,central,,,AC_neuron,aDT4,,left,AN
720575940630438731,intrinsic,central,,,CB3072,,DM6_dorso_lateral,right,
720575940635861146,efferent,endocrine,pars_intercerebralis,,PI,"PI1,PI2,PI3",DILP__prim,right,NCC
720575940639308752,intrinsic,central,,,SMP320b,SMP320,DM3_dorso_lateral,right,
720575940640272629,intrinsic,central,,,CB2220,,DM1_dorsal,left,
720575940625378121,intrinsic,central,CX,tangential,CB.FB7C0,"FB7F,FB8F",SIPp1,right,
720575940633301183,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp4,right,
720575940639978704,intrinsic,central,CX,columnar,,FS3,DM1_CX_d2,right,
720575940621196037,efferent,descending,,,DNpe044,SMP479,SMPpv1,right,CV
720575940642658267,intrinsic,central,,,,LHPV8a1,DL1_ventral,left,
720575940638327640,intrinsic,central,,,CB1251,,SMPad3,left,
720575940637555288,intrinsic,central,,,CB1215,,SMPpv2_dorsal,right,
720575940626692666,intrinsic,central,,,,"CRE060,CRE067",CREl1,right,
720575940631789615,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM4_CX_d3,left,
720575940623649097,intrinsic,central,CX,tangential,CB.FB5E0,FB5I,DL1_dorsal,right,
720575940630498811,intrinsic,central,DAN,,,PAM01,CREa2_medial,right,
720575940611755157,intrinsic,central,,,,SLP388,putative_primary,left,
720575940618763569,intrinsic,central,,,CB2817,,PSp3,right,
720575940625355364,intrinsic,central,,,,CL156,DM6_dorso_lateral,right,
720575940617771521,intrinsic,central,Kenyon_Cell,,,KCab-p,MBp2,right,
720575940613706911,intrinsic,visual_projection,bilateral,,MTe07,"hb-1190339995,hb-5812983942,hb-974498428,hb-1036546847,hb-5813016743",,right,
720575940624281165,intrinsic,central,,,CB2573,,LB5,right,
720575940608312924,intrinsic,central,CX,tangential,"CB.FB3,4A21",FB4L,DM6__prim,right,
720575940627171154,intrinsic,central,,,CB3449,,SLPpl1,right,
720575940622033933,intrinsic,central,,,CB2726,,SLPal3_and_SLPal4_dorsal,right,
720575940624659943,intrinsic,central,MBON,,,"MBON25,MBON34",SMPad3,left,
720575940611733288,intrinsic,central,,,,"PLP026,PLP027",WEDa2,right,
720575940622907687,intrinsic,central,,,CB3473,,FLAa2,left,
720575940619003185,intrinsic,central,,,LHPV6r1,,LHp2,right,
720575940634676325,intrinsic,central,,,,"SMP104,SMP105,SMP107",SMPad1,right,
720575940628409354,intrinsic,central,,,,SLP405,DM6_dorso_lateral,right,
720575940631585388,intrinsic,central,,,CB2470,,LHp2,right,
720575940631278184,intrinsic,central,,,CB3479,,SLPpl2,right,
720575940628857850,intrinsic,central,,,CB2457,,FLAa2,left,
720575940637424094,intrinsic,central,,,,SMP588,SMPp&v1_ventral,left,
720575940625315258,intrinsic,central,,,SMP320a,SMP320,DM3_dorso_lateral,right,
720575940606892674,intrinsic,central,Kenyon_Cell,,,KCg-s2,MBp4,right,
720575940605792434,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp2,right,
720575940632311115,intrinsic,central,,,,LHPV6q1,putative_primary,left,
720575940620204166,intrinsic,central,,,,"aSP-f1A,aSP-f1B,aSP-f2",SLPad1_anterior,right,
720575940622694182,intrinsic,central,Kenyon_Cell,,,KCg-m,MBp2,right,
720575940637224937,intrinsic,central,CX,tangential,CB.FB2E5,,DL1_dorsal,right,
720575940613775825,intrinsic,central,,,CB1008,,FLAa3,right,
720575940614742687,intrinsic,central,Kenyon_Cell,,,KCg-m,MBp3,right,
720575940620994292,intrinsic,central,,,CB3035,,FLAa2,left,
720575940621879991,intrinsic,central,,,CB0943,,SMPpm1,right,
720575940619114525,intrinsic,central,,,,"SIP078,SIP080",DM6_dorso_lateral,right,
720575940628358419,intrinsic,central,,,CB0943,,SMPpm1,right,
720575940620020534,intrinsic,central,,,,LAL198,putative_primary,right,
720575940624524234,intrinsic,central,Kenyon_Cell,,,KCg-m,MBp4,right,
720575940628571868,intrinsic,central,,,CB0943,,SMPpm1,right,
720575940619759750,intrinsic,central,,,CB2841,,CREa2_ventral,right,
720575940624695566,intrinsic,central,,,CB1031,,DM6_dorso_lateral,right,
720575940629579836,intrinsic,central,DAN,,,PAM04,CREa1_dorsal,right,
720575940625813447,intrinsic,central,,,,SMP512,DM3_dorso_medial,right,
720575940613024808,intrinsic,central,,,,SIP076,DM6_dorso_lateral,left,
720575940632233628,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940638517181,intrinsic,central,,,,SMP598,putative_primary,left,
720575940629351161,intrinsic,central,,,LAL043b,LAL043,AOTUv1_medial,right,
720575940637718598,intrinsic,central,,,CB2539,,DM2_central,right,
720575940628201259,intrinsic,central,Kenyon_Cell,,,KCg-m,MBp4,right,
720575940614573674,intrinsic,central,,,CB2018,,EBa1,right,
720575940627558787,intrinsic,central,,,,CL089_b,SLPa&l1_anterior,right,
720575940630561484,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp1,right,
720575940618773302,intrinsic,central,,,CB1163,,CREl1,right,
720575940617478427,intrinsic,central,Kenyon_Cell,,,KCab-p,MBp2,right,
720575940608207317,intrinsic,central,CX,tangential,CB.FB2E4,,DL1_dorsal,right,
720575940627071311,intrinsic,central,,,,SMP279_b,CLp2,right,
720575940626775112,intrinsic,central,,,,SMP257,DL1_dorsal,right,
720575940622446341,intrinsic,central,,,,LAL022,CREa2_ventral,right,
720575940629498684,intrinsic,central,,,,SMP492,putative_primary,left,
720575940615808342,intrinsic,central,,,,LAL009,putative_primary,right,
720575940631035154,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp2,right,
720575940615792523,intrinsic,central,,,CB0015,,FLAa3,left,
720575940613392101,intrinsic,visual_projection,bilateral,,MTe07,"hb-1190339995,hb-5812983942,hb-974498428,hb-1036546847,hb-5813016743",,right,
720575940619899568,intrinsic,central,,,CB2929,,SLPad1_posterior,right,
720575940627042130,intrinsic,central,,,CB2587,,SLPpl1,right,
720575940643041992,intrinsic,central,,,CB1919,,FLAa2,left,
720575940643157102,intrinsic,central,,,,SIP034,SLPad1_posterior,right,
720575940618482598,intrinsic,central,CX,columnar,,"FS1A,FS1B",DM2_CX_d2,left,
720575940630910199,intrinsic,central,,,CB2696,,CLp1,right,
720575940631147335,intrinsic,central,,,,CRE018,CREa2_ventral,right,
720575940623370966,intrinsic,central,,,,SMP066,SMPad2,left,
720575940631527332,intrinsic,central,,,CB3790,,VLPd&p1_posterior,right,
720575940620561713,intrinsic,central,,,,DN1pA,putative_primary,left,
720575940631428781,intrinsic,central,,,,SMP160,VLPa1_medial,left,
720575940638744804,afferent,ascending,AN,AN_multi,AN_multi_80,,,right,CV
720575940634724494,intrinsic,central,,,CB1423,,FLAa3,right,
720575940639301027,intrinsic,central,,,,SMP529,putative_primary,left,
720575940629360459,intrinsic,central,,,CB2245,,EBa1,right,
720575940631589407,intrinsic,central,,,,SMP334,SMPpd1,left,
720575940615763573,intrinsic,central,,,,SMP116,SMPad3,left,
720575940620715224,intrinsic,central,MBON,,,MBON21,putative_primary,left,
720575940641450656,intrinsic,central,,,,"CL123,CRE061",CREl1,right,
720575940640352334,intrinsic,central,,,,CRE043,AOTUv1_medial,right,
720575940608065987,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM3_CX_d1,left,
720575940612869416,intrinsic,central,,,,ATL044,,right,
720575940642592475,intrinsic,visual_projection,,,,aMe9,,right,
720575940610754162,intrinsic,central,,,CL261b,CL261,VLPl&p1_posterior,right,
720575940610505621,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp1,right,
720575940625675301,intrinsic,central,,,,SMP102,SMPad1,left,
720575940632080429,efferent,endocrine,pars_lateralis,,,DNES1,,left,NCC
720575940624701513,intrinsic,central,,,CB3555,,SLPp&v1_posterior,right,
720575940630362179,intrinsic,central,,,SMP516a,SMP516,DM3_dorso_medial,left,
720575940623925577,intrinsic,central,,,LHPV6h1,,LHp2,right,
720575940625453882,intrinsic,central,,,CB2897,,PSp3,right,
720575940615218875,intrinsic,central,,,CB1621,,SIPa1_ventral,right,
720575940619077870,intrinsic,central,,,,PLP048,SLPa&l1_lateral,right,
720575940625829892,intrinsic,central,,,AOTU008c,AOTU008,AOTUv3_dorsal,left,
720575940634580335,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM4_CX_d2,left,
720575940612267470,intrinsic,central,,,CB3534,,DM2_central,right,
720575940629379415,intrinsic,central,DAN,,,PAM08,CREa2_medial,left,
720575940602605536,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp2,right,
720575940612210351,intrinsic,central,,,CB3358,,DM4_dorsal,right,
720575940626476572,intrinsic,central,,,CB1729,,SMPpm1,right,
720575940639506749,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp3,right,
720575940627231400,intrinsic,central,,,,LAL026,CREa2_ventral,right,
720575940620801245,intrinsic,central,,,CB2814,,SLPpm2,right,
720575940629460930,intrinsic,central,,,CB3124,,LHd1,right,
720575940619413317,intrinsic,central,,,CB1537,,FLAa3,right,
720575940617249236,intrinsic,central,,,,SMP146,putative_primary,right,
720575940624742158,intrinsic,central,,,,LAL023,CREa2_ventral,right,
720575940610101210,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp4,right,
720575940622999688,intrinsic,central,,,,LHPV5e1,DL2_dorsal,right,
720575940623264809,intrinsic,central,,,,CRE020,CREa2_ventral,right,
720575940610128082,intrinsic,central,,,CB1791,,SLPpl1,right,
720575940607802123,intrinsic,central,,,CB1871,,SMPad3,left,
720575940617425947,intrinsic,central,,,CB1024,,FLAa3,right,
720575940618474699,intrinsic,central,,,SMP348b,SMP348,SMPpd1,right,
720575940626087320,intrinsic,central,,,CB2030,,DM1_antero_dorsal,left,
720575940617318557,intrinsic,central,,,SMP162a,SMP162,VLPa1_medial,left,
720575940624176107,intrinsic,central,,,,ATL034,putative_primary,right,
720575940639180963,intrinsic,central,,,CB2628,,SMPad1,right,
720575940635058283,intrinsic,central,,,CB3580,,CLp2,right,
720575940622905383,intrinsic,central,,,CB3017,,SMPpm1,right,
720575940637381466,intrinsic,central,,,CB3413,,FLAa2,left,
720575940623905719,intrinsic,central,MBON,,,MBON12,FLAa2,right,
720575940640935387,intrinsic,central,,,,SLP129_c,LHl2_dorsal,right,
720575940652430582,intrinsic,central,,,,SLP405,DM6_dorso_lateral,right,
720575940637784381,intrinsic,central,,,,"SLP104,SLP205",SIPa1_ventral,right,
720575940631450925,intrinsic,central,,,CB1617,,SLPpm2,right,
720575940627003547,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940646183220,intrinsic,central,,,,WED012,LALa1_anterior,right,
720575940618884150,intrinsic,central,,,LHPV6r1,,LHp2,right,
720575940638978749,intrinsic,central,,,,SLP368,SMPpv2_dorsal,right,
720575940628374906,intrinsic,central,CX,columnar,,FS3,DM3_CX_d1,right,
720575940606960393,intrinsic,central,,,CB3056,,SLPad1_posterior,right,
720575940625724803,intrinsic,central,,,,CL186,SMPp&v1_posterior,left,
720575940639505792,intrinsic,central,,,,SIP018,putative_primary,right,
720575940616651193,intrinsic,central,,,,ATL011,putative_primary,right,
720575940606694758,intrinsic,central,,,,,CREl1,right,
720575940632239277,intrinsic,central,,,,SLP149,LHd1,right,
720575940645673508,intrinsic,central,,,CB3009,LHPD2a1,VLPd&p1_posterior,right,
720575940612278114,intrinsic,central,,,CB1709,,SLPpl1,left,
720575940639659427,intrinsic,central,,,CB2981,,AOTUv4_dorsal,right,
720575940630840147,intrinsic,central,,,CB1220,,SLPad1_posterior,right,
720575940613550495,intrinsic,central,CX,tangential,CB.FBTI0,,LALv1_dorsal,right,
720575940614200426,intrinsic,central,Kenyon_Cell,,,KCg-m,MBp1,right,
720575940628462927,intrinsic,central,,,CB0026,,putative_primary,right,
720575940638660597,intrinsic,central,,,SMP516b,SMP516,DM3_dorso_medial,right,
720575940629148315,intrinsic,central,,,CB1924,,LHd1,left,
720575940634097656,intrinsic,central,,,CB1084,,DM2_central,right,
720575940625952186,intrinsic,central,,,,AVLP494,VLPl&p1_posterior,right,
720575940618380081,intrinsic,central,,,AOTU008c,AOTU008,AOTUv3_dorsal,right,
720575940623636957,intrinsic,central,LHCENT,,,LHCENT9,primary,right,
720575940639140329,intrinsic,central,,,,SLP012,SLPal1,right,
720575940641148149,efferent,descending,,,,DNp42,PSp3,right,CV
720575940621903896,intrinsic,central,,,CB3462,,FLAa2,right,
720575940635807595,intrinsic,central,,,,SLP240_a,CREl1,right,
720575940632718291,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp3,right,
720575940624200427,intrinsic,central,,,,SMP044,SLPav2,right,
720575940621577920,intrinsic,central,,,CB0314,,SMPad2,right,
720575940622393607,intrinsic,central,,,CB1436,,SMPad1,right,
720575940648206468,intrinsic,central,ALPN,multiglomerular,CB3206,"VP1m+VP2_lvPN1,VP1m+VP2_lvPN2",ALlv1,right,
720575940609237955,intrinsic,central,,,,LHPV5d1,DL2_dorsal,right,
720575940629409009,intrinsic,central,,,CB2816,,SMPp&v1_posterior,right,
720575940643405768,intrinsic,central,,,,SIP003_a,AOTUv4_dorsal,left,
720575940649022841,intrinsic,central,Kenyon_Cell,,,KCab-p,MBp1,right,
720575940637967194,intrinsic,central,,,,SLP242,CREl1,right,
720575940622719770,intrinsic,central,,,,mALD1,CREa1_ventral,left,
720575940632351898,intrinsic,central,,,CB1355,,VLPl&p1_posterior,right,
720575940629188087,intrinsic,central,,,CB0951,,SMPad3,left,
720575940622872870,efferent,endocrine,pars_intercerebralis,,PI,"PI1,PI2,PI3",DILP__prim,right,NCC
720575940641433504,intrinsic,central,,,,SIP089,DL1_ventral,right,
720575940636345707,intrinsic,central,CX,tangential,CB.FBTI0,,LALv1_dorsal,right,
720575940616201309,intrinsic,central,,,,SMP537,SMPpd2,left,
720575940609088978,intrinsic,central,,,CB2613,,DM4_dorsal,right,
720575940619693003,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp4,right,
720575940611764066,intrinsic,central,,,SMP569b,SMP569,VLPl&p1_posterior,right,
720575940620333958,intrinsic,central,Kenyon_Cell,,,KCab-p,MBp1,right,
720575940637791549,intrinsic,central,CX,tangential,CB.FB6C0,FB6T,SIPp1,right,
720575940631057468,intrinsic,visual_projection,,,,aMe9,,left,
720575940635831438,intrinsic,central,,,WED092e,WED092,LHp2,left,
720575940629642972,intrinsic,central,,,CB1046,,DM4_ventral,right,
720575940622621164,intrinsic,central,Kenyon_Cell,,,KCg-d,MBp4,right,
720575940632407567,intrinsic,central,,,,"SMP060,SMP374",putative_primary,right,
720575940624323592,intrinsic,central,CX,tangential,CB.FB6D0,FB5Z,AOTUv4_ventral,right,
720575940626051514,intrinsic,central,,,OA-VUMa3,,MD0__prim,center,
720575940608908100,intrinsic,central,,,,SMP408_d,DM4_dorsal,right,
720575940620957423,intrinsic,central,,,,SMP505,DM4_dorsal,right,
720575940619464583,intrinsic,central,,,CB1897,,VLPl&p1_posterior,right,
720575940617648453,intrinsic,central,,,CB0233,,putative_primary,right,
720575940619679414,intrinsic,central,,,,SLP359,SLPpl2,right,
720575940628173138,intrinsic,central,,,,"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",SMPpv2_dorsal,right,
720575940622047514,intrinsic,central,,,SIP013b,SIP013,SIPa1_ventral,right,
720575940610051733,intrinsic,central,CX,tangential,"CB.FB3,4D0",FB4O,AOTUv4_ventral,right,
720575940626255632,intrinsic,central,,,CB3166,,VLPl&p1_posterior,right,
720575940615743121,intrinsic,central,,,CB1406,,SLPpm2,right,
720575940635137198,intrinsic,central,,,CB2809,,SMPp&v1_posterior,left,
720575940644639342,intrinsic,central,,,CB0039,,putative_primary,left,
720575940631654713,intrinsic,central,,,CB1456,,SMPad1,left,
720575940631912040,intrinsic,central,,,,SMP283,VLPd&p1_posterior,right,
720575940626194716,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp4,right,
720575940636491631,intrinsic,central,,,AOTUv3B_M01,SMP013,AOTUv3_dorsal,right,
720575940636136567,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp1,right,
720575940607828658,intrinsic,central,,,,PLP161,VLPl&p1_posterior,right,
720575940631466783,intrinsic,central,,,CB1566,,DM1_antero_dorsal,right,
720575940628209152,intrinsic,central,,,CB2231,,LB5,left,
720575940610358501,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp4,right,
720575940637326967,intrinsic,central,,,,LHAD1d1,LHl2_dorsal,right,
720575940643996196,intrinsic,central,,,CB3470,,FLAa2,right,
720575940643740872,intrinsic,central,,,,PS058,putative_primary,right,
720575940615529309,intrinsic,central,,,,SMP281,CLp2,right,
720575940648330105,intrinsic,central,DAN,,,PAM06,CREa1_dorsal,right,
720575940661321857,intrinsic,central,,,,PLP160,VPNp&v1_posterior,right,
720575940619667541,intrinsic,central,,,,SMP455,SMPpm1,right,
720575940611913842,intrinsic,central,,,CB1220,,SLPad1_posterior,right,
720575940634086239,intrinsic,central,,,,AVLP428,putative_primary,right,
720575940634776511,intrinsic,central,,,CB2535,,FLAa2,right,
720575940611012962,intrinsic,central,,,,LHPV5g1_b,DL2_dorsal,right,
720575940620362049,intrinsic,central,,,,AOTU028,putative_primary,right,
720575940627045202,intrinsic,central,,,,SMP128,SMPad3,left,
720575940621268907,intrinsic,visual_projection,,,MTe48,hb-540674783,,right,
720575940628844539,intrinsic,central,,,,CL172,CLp1,left,
720575940643356320,intrinsic,central,CX,columnar,,"FS4A,FS4B,FS4C",DM3_CX_d1,right,
720575940623094200,intrinsic,central,,,CB2708,,PSp3,right,
720575940614441726,intrinsic,central,,,CB1063,,SMPad3,left,
720575940629805071,intrinsic,central,,,,LAL006,AOTUv4_dorsal,right,
720575940626878214,efferent,endocrine,pars_lateralis,,,DNES1,,right,NCC
720575940614298474,intrinsic,central,CX,tangential,CB.FB6C3,FB6Q,SIPp1,right,
720575940629470726,intrinsic,central,,,,SMP173,CREl1,right,
720575940614495093,intrinsic,central,Kenyon_Cell,,,KCg-m,MBp2,right,
720575940611453107,intrinsic,central,Kenyon_Cell,,KCapbp-ap2,KCab-ap2,MBp1,right,
720575940612153842,intrinsic,central,,,,SMP537,SMPpd2,right,
720575940627170759,intrinsic,central,,,,PLP124,putative_primary,right,
720575940609097058,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp3,right,
720575940634017619,intrinsic,central,,,,SMP514,DM3_dorso_medial,left,
720575940627221071,intrinsic,central,,,CB1750,,LALa1_anterior,right,
720575940625527396,intrinsic,central,,,,SMP251,SMPpv2_dorsal,right,
720575940624064659,intrinsic,central,,,,SMP040,putative_primary,right,
720575940639556467,intrinsic,central,MBON,,,MBON10,EBa1,right,
720575940631989473,intrinsic,central,,,LNd_b,LNd,SLPav1_lateral,left,
720575940644941876,intrinsic,central,,,,AOTU007,AOTUv3_dorsal,right,
720575940626024323,intrinsic,central,,,LAL030d,LAL030_b,CREa2_ventral,right,
720575940614901004,intrinsic,central,,,SMP326a,SMP326,DM3_dorso_lateral,right,
720575940645176264,efferent,descending,,,,DNp24,putative_primary,right,CV
720575940632999578,intrinsic,central,,,,SIP027,EBa1,left,
720575940619676224,intrinsic,central,DAN,,,PPL202,putative_primary,right,
720575940610420633,intrinsic,central,CX,columnar,,FS3,DM4_CX_d3,right,
720575940633524319,intrinsic,central,,,CB1324,,SMPp&v1_ventral,right,
720575940631501112,intrinsic,central,,,CB1539,,SLPal5,right,
720575940617973021,intrinsic,central,Kenyon_Cell,,KCapbp-ap2,KCab-ap2,MBp2,right,
720575940629836611,intrinsic,central,CX,,,SA1,LALv1_dorsal,right,
720575940624911548,intrinsic,central,LHCENT,,,LHCENT4,primary,right,
720575940628504849,intrinsic,central,,,CB3527,,LB5,right,
720575940617496861,intrinsic,central,,,,AVLP075,putative_primary,right,
720575940639331829,intrinsic,central,,,,CL144,SMPpv2_dorsal,right,
720575940620356545,intrinsic,central,,,,pC1d,DM4_dorsal,right,
720575940641546715,intrinsic,central,,,,SMP181,putative_primary,left,
720575940606433410,intrinsic,central,,,,SMP254,SMPpv2_dorsal,left,
720575940650932982,intrinsic,central,,,CB1456,,SMPad1,left,
720575940629843767,intrinsic,central,,,,CL234,putative_primary,left,
720575940617077533,intrinsic,central,CX,tangential,CB.FB8B1,FB8C,DM6_dorso_medial,right,
720575940640547928,intrinsic,central,,,CB3721,,FLAa3,right,
720575940624538599,intrinsic,central,,,CB0442,,LB7,left,
720575940630765253,intrinsic,central,,,CB1079,,EBa1,right,
720575940622810119,intrinsic,visual_projection,,,,LC36,VPNp&v1_posterior,right,
720575940619246246,intrinsic,central,,,CB1011,,SLPpl1,right,
720575940631019468,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp2,right,
720575940624144893,intrinsic,central,,,,"LHPV4c3,LHPV4c4",SLPp&v1_posterior,right,
720575940625543823,intrinsic,central,,,CB3084,,SLPpl3,right,
720575940608927836,intrinsic,visual_projection,,,LTe68,"SIP062,SIP063",VLPd&p1_posterior,right,
720575940625924946,intrinsic,central,,,CB1250,,SMPad2,right,
720575940629243904,intrinsic,central,,,CB2827,,DL2_ventral,right,
720575940605080608,intrinsic,central,,,,SLP061,,right,
720575940621567472,intrinsic,central,Kenyon_Cell,,KCab,KCab-m,MBp1,right,
720575940609898190,intrinsic,central,,,CB1310,,SLPal3_and_SLPal4_dorsal,right,
720575940633227055,intrinsic,central,CX,tangential,CB.FB9C0,"FB9A,FB9C",SIPp1,right,
720575940612554979,intrinsic,central,,,,SLP012,SLPal1,right,
720575940621121140,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp4,right,
720575940623785983,intrinsic,central,,,,CRE006,,left,
720575940617321403,intrinsic,central,,,CB2572,,SMPpd1,right,
720575940607511900,intrinsic,central,DAN,,,PAM06,CREa1_dorsal,right,
720575940624820775,intrinsic,central,,,SMP326b,SMP326,DM3_dorso_lateral,right,
720575940637248831,intrinsic,central,,,,,,center,
720575940636211945,intrinsic,central,,,CB1930,,SMPpv1,right,
720575940631263775,intrinsic,central,,,,PLP160,VPNp&v1_posterior,right,
720575940624573671,intrinsic,central,,,CB1072,,DM1_dorsal,left,
720575940613797295,intrinsic,central,Kenyon_Cell,,,KCg-d,MBp2,right,
720575940622329357,intrinsic,central,,,,SMP422,CLp1,right,
720575940626709002,intrinsic,central,,,CB2312,,SMPad2,right,
720575940621717509,intrinsic,central,,,CB2967,,SMPp&v1_posterior,right,
720575940639792494,afferent,ascending,AN,SA_MDA,SA_MDA_4,,,right,CV
720575940613635737,intrinsic,central,,,,OA-VUMa7,MX0__prim,center,
720575940621339156,intrinsic,central,,,,SMP085,SMPad1,right,
720575940620495830,intrinsic,central,Kenyon_Cell,,KCapbp-m,KCab-m,MBp2,right,
720575940614131131,intrinsic,central,Kenyon_Cell,,KCapbp-ap2,KCab-ap2,MBp3,right,
720575940624102670,intrinsic,central,CX,tangential,"CB.FB3,4I6","FB4A,FB4D,FB4E,FB4F,FB4G,FB4H,FB4I,FB4J",LALv1_dorsal,right,
720575940609395042,intrinsic,central,,,CB3026,,AOTUv4_dorsal,right,
720575940636193647,intrinsic,central,,,CB3449,,SLPpl1,right,
720575940636938980,intrinsic,central,,,,SMP362,SMPpd1,right,
720575940651527670,intrinsic,central,,,CB2439,,PSp3,right,
720575940632848045,intrinsic,central,Kenyon_Cell,,KCab,KCab-s,MBp2,right,
720575940627062424,intrinsic,central,,,CB1791,,SLPpl1,right,
720575940632078873,intrinsic,central,,,CB2125,,SMPpm1,right,
720575940619795883,intrinsic,central,Kenyon_Cell,,,KCg-m,MBp3,right,
720575940619838518,intrinsic,central,,,,CRE043,AOTUv1_medial,right,
720575940628823639,intrinsic,central,,,,SMP281,CLp2,right,
